Fund Name,Category,Inception Date,Class,Type,Offer,Repurchase,NAV,Validity Date,"Front-end Load %","Back-end Load %","Contingent Load %",Trustee Code
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,105.8174,102.431,102.431,2015-11-23,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.7844,101.4311,101.4311,2015-11-24,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,103.183,99.8809,99.8809,2015-11-25,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.6631,99.3777,99.3777,2015-11-26,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.7579,98.5014,98.5014,2015-11-27,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.6179,96.4299,96.4299,2015-11-30,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.5626,94.4404,94.4404,2015-12-01,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.9317,96.7337,96.7337,2015-12-02,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.8468,97.6195,97.6195,2015-12-03,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.4771,98.2296,98.2296,2015-12-04,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.9216,98.6599,98.6599,2015-12-07,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.8051,98.5471,98.5471,2015-12-08,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.5926,99.3094,99.3094,2015-12-09,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.9227,99.629,99.629,2015-12-10,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.2066,98.9358,98.9358,2015-12-11,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.6288,98.3765,98.3765,2015-12-14,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.7609,97.5363,97.5363,2015-12-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.2729,98.032,98.032,2015-12-16,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.193,98.9226,98.9226,2015-12-17,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.9761,98.7127,98.7127,2015-12-18,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.2012,98.9306,98.9306,2015-12-21,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.1041,98.8366,98.8366,2015-12-22,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.582,98.3312,98.3312,2015-12-23,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.6599,98.4066,98.4066,2015-12-28,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.4677,98.2205,98.2205,2015-12-29,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.4906,98.2427,98.2427,2015-12-30,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.6397,98.387,98.387,2015-12-31,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.6397,98.387,98.387,2016-01-04,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.5558,99.2738,99.2738,2016-01-05,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-.1,104.9346,101.5765,101.5765.1,2015-10-16,-.2,-.3,-.4,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.7769,98.5198,98.5198,2016-01-08,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.4501,98.2035,98.2035,2016-01-11,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.4283,98.1824,98.1824,2016-01-12,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.1131,97.8773,97.8773,2016-01-13,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.76,95.5995,95.5995,2016-01-14,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.7312,94.6036,94.6036,2016-01-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.1638,94.0544,94.0544,2016-01-18,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.5192,95.3664,95.3664,2016-01-19,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.7451,94.6171,94.6171,2016-01-20,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.258,94.1455,94.1455,2016-01-21,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.5659,94.4436,94.4436,2016-01-22,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.9539,94.8192,94.8192,2016-01-25,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.8882,94.7556,94.7556,2016-01-26,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.0448,94.9072,94.9072,2016-01-27,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.0932,94.954,94.954,2016-01-28,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.5249,95.3719,95.3719,2016-01-29,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.7963,96.6026,96.6026,2016-02-01,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.0882,96.8852,96.8852,2016-02-02,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.536,97.3186,97.3186,2016-02-03,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.484,98.2363,98.2363,2016-02-04,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.8813,98.6209,98.6209,2016-02-08,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.1595,97.9222,97.9222,2016-02-09,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.4453,97.2308,97.2308,2016-02-10,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.6304,96.442,96.442,2016-02-11,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.9238,94.79,94.79,2016-02-12,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.1778,96.0039,96.0039,2016-02-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.1854,95.0433,95.0433,2016-02-16,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.2682,94.1554,94.1554,2016-02-17,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,96.1324,93.056,93.056,2016-02-18,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,95.0255,91.9845,91.9845,2016-02-19,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,93.3452,90.358,90.358,2016-02-22,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,92.6803,89.7143,89.7143,2016-02-23,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,93.5359,90.5426,90.5426,2016-02-24,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,93.8108,90.8087,90.8087,2016-02-25,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,94.959,91.9201,91.9201,2016-02-26,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,94.9179,91.8803,91.8803,2016-02-29,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,95.4488,92.3942,92.3942,2016-03-01,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.0028,93.8985,93.8985,2016-03-02,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,97.3778,94.2615,94.2615,2016-03-03,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.0166,94.8799,94.8799,2016-03-04,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.5816,96.3948,96.3948,2016-03-07,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.3664,96.1865,96.1865,2016-03-08,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.1193,95.9473,95.9473,2016-03-09,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.644,95.4872,95.4872,2016-03-10,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.4425,95.2921,95.2921,2016-03-11,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.8468,95.6835,95.6835,2016-03-14,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.9255,95.7597,95.7597,2016-03-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.5571,96.3711,96.3711,2016-03-16,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.7777,96.5846,96.5846,2016-03-17,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.9528,96.7541,96.7541,2016-03-18,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.3163,97.106,97.106,2016-03-21,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.9431,96.7447,96.7447,2016-03-22,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-.1,102.3461,99.0708,99.0708.1,2016-01-07,-.2,-.3,-.4,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.3361,97.1251,97.1251,2016-03-28,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.3612,97.1494,97.1494,2016-03-29,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.5307,97.3135,97.3135,2016-03-30,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.2934,98.0518,98.0518,2016-03-31,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.2394,98.9675,98.9675,2016-04-01,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,103.6422,100.3254,100.3254,2016-04-04,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,103.4072,100.098,100.098,2016-04-05,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.0592,100.7291,100.7291,2016-04-06,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,103.9383,100.6121,100.6121,2016-04-07,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.1991,100.8645,100.8645,2016-04-08,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.4009,99.1239,99.1239,2016-04-11,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.7089,99.422,99.422,2016-04-12,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.8047,99.5147,99.5147,2016-04-13,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,103.0983,99.7989,99.7989,2016-04-14,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.9161,99.6226,99.6226,2016-04-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.7774,99.4883,99.4883,2016-04-18,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.7016,99.4149,99.4149,2016-04-19,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.0278,98.7627,98.7627,2016-04-20,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.8087,98.5506,98.5506,2016-04-21,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.1847,98.9146,98.9146,2016-04-22,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.2778,99.0047,99.0047,2016-04-25,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.9953,99.6992,99.6992,2016-04-26,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.1048,100.7732,100.7732,2016-04-27,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.5085,101.164,101.164,2016-04-28,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.6691,101.3195,101.3195,2016-04-29,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.0588,100.7287,100.7287,2016-05-02,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.9581,101.5992,101.5992,2016-05-03,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.3408,102.9377,102.9377,2016-05-04,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.0705,104.612,104.612,2016-05-05,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.815,104.3647,104.3647,2016-05-06,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.6659,105.1884,105.1884,2016-05-09,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.8283,105.3456,105.3456,2016-05-10,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.7163,105.2372,105.2372,2016-05-11,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.1347,104.6742,104.6742,2016-05-12,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.1949,104.7324,104.7324,2016-05-13,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.082,104.6232,104.6232,2016-05-16,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.7989,104.3491,104.3491,2016-05-17,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.0349,104.5776,104.5776,2016-05-18,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,109.0944,105.6032,105.6032,2016-05-19,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.8611,105.3773,105.3773,2016-05-20,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.9033,105.4182,105.4182,2016-05-23,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.2687,104.8039,104.8039,2016-05-24,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.8119,104.3617,104.3617,2016-05-25,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.8076,104.3575,104.3575,2016-05-26,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.0029,104.5466,104.5466,2016-05-27,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.4567,103.0499,103.0499,2016-05-30,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,105.8686,102.4806,102.4806,2016-05-31,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.9182,103.4966,103.4966,2016-06-01,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.6938,104.2474,104.2474,2016-06-02,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.7706,105.2897,105.2897,2016-06-03,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.8745,105.3903,105.3903,2016-06-06,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.8965,105.4116,105.4116,2016-06-07,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.6842,105.2061,105.2061,2016-06-08,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-.1,100.2284,97.0209,97.0209.1,2016-03-25,-.2,-.3,-.4,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.1717,102.774,102.774,2016-06-13,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.8064,104.3564,104.3564,2016-06-14,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,111.016,107.4633,107.4633,2016-06-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,111.6916,108.1172,108.1172,2016-06-16,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,111.6384,108.0657,108.0657,2016-06-17,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,110.9216,107.3719,107.3719,2016-06-20,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,110.6819,107.1399,107.1399,2016-06-21,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,109.7075,106.1966,106.1966,2016-06-22,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,109.9276,106.4097,106.4097,2016-06-23,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.8144,103.3961,103.3961,2016-06-24,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.0533,102.6594,102.6594,2016-06-27,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.6626,101.3132,101.3132,2016-06-28,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.1652,103.7357,103.7357,2016-06-29,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.1039,103.6764,103.6764,2016-06-30,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.4647,104.5122,104.5122,2016-07-04,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.927,105.9344,105.9344,2016-07-11,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,111.3037,108.2458,108.2458,2016-07-12,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,111.6586,108.5909,108.5909,2016-07-13,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,112.9238,109.8213,109.8213,2016-07-14,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.2055,110.0953,110.0953,2016-07-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.6273,110.5055,110.5055,2016-07-18,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.6203,110.4987,110.4987,2016-07-19,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.3638,110.2493,110.2493,2016-07-20,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.8581,110.73,110.73,2016-07-21,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.3907,110.2754,110.2754,2016-07-22,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.0035,109.8989,109.8989,2016-07-25,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.3234,110.21,110.21,2016-07-26,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.8387,110.7111,110.7111,2016-07-27,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.695,110.5714,110.5714,2016-07-28,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.9185,110.7887,110.7887,2016-07-29,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,114.3116,111.171,111.171,2016-08-01,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.8788,110.7501,110.7501,2016-08-02,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.7331,110.6084,110.6084,2016-08-03,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.0289,109.9236,109.9236,2016-08-04,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.0097,109.9049,109.9049,2016-08-05,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.1139,110.0062,110.0062,2016-08-08,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.587,110.4663,110.4663,2016-08-09,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.8926,110.7635,110.7635,2016-08-10,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.9863,110.8547,110.8547,2016-08-11,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,114.0714,110.9374,110.9374,2016-08-12,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,114.4215,111.2779,111.2779,2016-08-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,114.6514,111.5015,111.5015,2016-08-16,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,114.5886,111.4404,111.4404,2016-08-17,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.7637,110.6382,110.6382,2016-08-18,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,112.7511,109.6534,109.6534,2016-08-19,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,112.8524,109.7519,109.7519,2016-08-22,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,112.7713,109.673,109.673,2016-08-23,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,112.9817,109.8777,109.8777,2016-08-24,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.8103,110.6835,110.6835,2016-08-25,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.9466,110.816,110.816,2016-08-26,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.9699,110.8387,110.8387,2016-08-29,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,114.0536,110.9201,110.9201,2016-08-30,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-.1,106.1936,102.7952,102.7952.1,2016-06-10,-.2,-.3,-.4,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,111.8625,108.7892,108.7892,2016-09-02,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,111.0657,108.0143,108.0143,2016-09-05,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,111.8988,108.8245,108.8245,2016-09-06,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,112.9736,109.8698,109.8698,2016-09-07,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,112.6333,109.5388,109.5388,2016-09-08,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.004,109.8993,109.8993,2016-09-09,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,112.7268,109.6298,109.6298,2016-09-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.109,110.0015,110.0015,2016-09-16,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.6747,110.5516,110.5516,2016-09-19,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.8635,110.7352,110.7352,2016-09-20,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,112.7315,109.6343,109.6343,2016-09-21,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.9449,110.8144,110.8144,2016-09-22,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.0257,109.9204,109.9204,2016-09-23,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.729,110.6044,110.6044,2016-09-26,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.7078,110.5838,110.5838,2016-09-27,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.5719,110.4516,110.4516,2016-09-28,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.0542,109.9482,109.9482,2016-09-29,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,113.7964,110.67,110.67,2016-09-30,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,115.1158,111.9531,111.9531,2016-10-03,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,115.4068,112.2361,112.2361,2016-10-04,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,115.7207,112.5414,112.5414,2016-10-05,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,115.8577,112.6746,112.6746,2016-10-06,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,115.2789,112.1117,112.1117,2016-10-07,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,116.0942,112.9046,112.9046,2016-10-10,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,116.3167,113.121,113.121,2016-10-13,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,116.4938,113.2933,113.2933,2016-10-14,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,116.1735,112.9818,112.9818,2016-10-17,-,-,-,CDC
